Concessionaria;mes_ano;Sentido;Praca;Categoria;Tipo_de_veiculo;Volume_total
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;49681
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;46084
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;53150
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;48924
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;49242
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;43040
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;53430
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;47614
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;55268
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;48860
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;54815
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;49230
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;58637
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;53673
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;57121
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;51279
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;49715
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 8;Comercial;48773
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;13858
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;12341
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11150
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11291
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;12090
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11841
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11550
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11737
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10509
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10268
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;9668
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;9534
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;9173
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;9282
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10298
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10411
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10399
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;10273
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;12250
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;12412
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11506
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11323
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;11828
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 01 BR-116/SP km 298,80;Categoria 9;Moto;13337
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14264
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11338
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;12883
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;10779
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14223
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11411
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;13508
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11452
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14634
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11988
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;13607
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;10308
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14086
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11119
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;13821
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11019
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;13515
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11228
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14593
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;12452
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;14670
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;11570
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;12584
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 01 BR-116/SP km 298,80;Outros;Comercial;10655
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;143180
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;197015
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;96102
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;99368
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;122304
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;111609
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;118811
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;117564
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;100050
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;97488
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;100958
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;97220
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;116460
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;115406
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;108055
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;106816
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;105330
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;102396
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;112526
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;112302
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;117085
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;112885
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;145724
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 1;Passeio;194127
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;13826
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14303
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14035
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;13722
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14342
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14171
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14603
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14345
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15614
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15155
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;13466
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;13315
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15039
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14815
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15009
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;14861
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15795
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15561
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;16537
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;16359
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;16343
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;16121
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15844
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 2;Comercial;15688
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;678
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;987
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;556
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;511
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;687
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;565
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;585
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;576
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;589
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;546
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;617
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;597
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;616
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;619
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;632
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;566
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;601
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;619
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;667
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;670
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;650
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;636
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;772
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 3;Passeio;1128
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;46489
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50380
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50517
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;48400
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;51732
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;48860
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;49324
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;47591
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;51078
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50717
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;45517
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;43048
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;49648
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;47820
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50012
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;48827
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50580
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;49121
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;52565
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;51586
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;50158
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;48178
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;44196
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 4;Comercial;44315
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;44
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;49
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;50
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;38
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;79
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;66
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;59
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;50
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;43
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;42
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;85
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;68
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;54
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;65
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;72
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;67
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;69
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;77
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;85
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;66
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;79
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;81
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;83
AUTOPISTA REGIS BITTENCOURT;01-12-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 5;Passeio;102
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;14542
AUTOPISTA REGIS BITTENCOURT;01-01-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;17060
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16493
AUTOPISTA REGIS BITTENCOURT;01-02-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;14753
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16845
AUTOPISTA REGIS BITTENCOURT;01-03-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;15408
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16002
AUTOPISTA REGIS BITTENCOURT;01-04-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;14856
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16878
AUTOPISTA REGIS BITTENCOURT;01-05-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;15917
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;15243
AUTOPISTA REGIS BITTENCOURT;01-06-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;13931
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16187
AUTOPISTA REGIS BITTENCOURT;01-07-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;15130
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;17279
AUTOPISTA REGIS BITTENCOURT;01-08-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;15685
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;18132
AUTOPISTA REGIS BITTENCOURT;01-09-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16586
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;18431
AUTOPISTA REGIS BITTENCOURT;01-10-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16920
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Decrescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;18201
AUTOPISTA REGIS BITTENCOURT;01-11-2014;Crescente;Praça 02 BR-116/SP km 370,40;Categoria 6;Comercial;16316
